,_id.$oid,bonusPointsEarned,bonusPointsEarnedReason,createDate.$date,dateScanned.$date,finishedDate.$date,modifyDate.$date,pointsAwardedDate.$date,pointsEarned,purchaseDate.$date,purchasedItemCount,rewardsReceiptItemList.barcode,rewardsReceiptItemList.description,rewardsReceiptItemList.finalPrice,rewardsReceiptItemList.itemPrice,rewardsReceiptItemList.needsFetchReview,rewardsReceiptItemList.partnerItemId,rewardsReceiptItemList.preventTargetGapPoints,rewardsReceiptItemList.quantityPurchased,rewardsReceiptItemList.userFlaggedBarcode,rewardsReceiptItemList.userFlaggedNewItem,rewardsReceiptItemList.userFlaggedPrice,rewardsReceiptItemList.userFlaggedQuantity,rewardsReceiptItemList.needsFetchReviewReason,rewardsReceiptItemList.pointsNotAwardedReason,rewardsReceiptItemList.pointsPayerId,rewardsReceiptItemList.rewardsGroup,rewardsReceiptItemList.rewardsProductPartnerId,rewardsReceiptItemList.userFlaggedDescription,rewardsReceiptItemList.originalMetaBriteBarcode,rewardsReceiptItemList.originalMetaBriteDescription,rewardsReceiptItemList.brandCode,rewardsReceiptItemList.competitorRewardsGroup,rewardsReceiptItemList.discountedItemPrice,rewardsReceiptItemList.originalReceiptItemText,rewardsReceiptItemList.itemNumber,rewardsReceiptItemList.originalMetaBriteQuantityPurchased,rewardsReceiptItemList.pointsEarned,rewardsReceiptItemList.targetPrice,rewardsReceiptItemList.competitiveProduct,rewardsReceiptItemList.originalFinalPrice,rewardsReceiptItemList.originalMetaBriteItemPrice,rewardsReceiptItemList.deleted,rewardsReceiptItemList.priceAfterCoupon,rewardsReceiptItemList.metabriteCampaignId,rewardsReceiptStatus,totalSpent,userId,BrandKey
0,5ff1e1eb0a720f0523000575,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,500,1.60963E+12,5,4011,ITEM NOT FOUND,26,26,FALSE,1,TRUE,5,4011,TRUE,26,5,,,,,,,,,,,,,,,,,,,,,,,FINISHED,26,5ff1e1eacfcf6c399c274ae6,4011ITEM NOT FOUND
1,5ff1e1bb0a720f052300056b,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,150,1.6096E+12,2,4011,ITEM NOT FOUND,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FINISHED,11,5ff1e194b6a9d73a3a9f1052,4011ITEM NOT FOUND
2,5ff1e1f10a720f052300057a,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,,1.60969E+12,,5,1.60963E+12,1,,,,,FALSE,1,TRUE,,4011,TRUE,26,3,,,,,,,,,,,,,,,,,,,,,,,REJECTED,10,5ff1e1f1cfcf6c399c274b0b,
3,5ff1e1ee0a7214ada100056f,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,5,1.60963E+12,4,4011,ITEM NOT FOUND,28,28,FALSE,1,TRUE,4,4011,TRUE,28,4,,,,,,,,,,,,,,,,,,,,,,,FINISHED,28,5ff1e1eacfcf6c399c274ae6,4011ITEM NOT FOUND
4,5ff1e1d20a7214ada1000561,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,5,1.6096E+12,2,4011,ITEM NOT FOUND,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FINISHED,1,5ff1e194b6a9d73a3a9f1052,4011ITEM NOT FOUND
5,5ff1e1e40a7214ada1000566,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,750,1.6096E+12,1,4011,ITEM NOT FOUND,3.25,3.25,FALSE,1,TRUE,1,4011,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS SPICY SWEET CHILI SINGLE SERVE,5332f5fbe4b03c9a25efd0ba,,28400642255,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ,,,,,,,,,,,,,,,FINISHED,3.25,5ff1e1e4cfcf6c399c274ac3,4011ITEM NOT FOUND
6,5ff1e1cd0a720f052300056f,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,5,1.60969E+12,1,,MSSN TORTLLA,2.23,2.23,,1009,,1,,,,,,,,,,,,,MISSION,TACO BELL TACO SHELLS,2.23,MSSN TORTLLA,,,,,,,,,,,FINISHED,2.23,5ff1e194b6a9d73a3a9f1052,MSSN TORTLLA
7,5ff1e1a40a720f0523000569,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,500,1.60903E+12,1,46000832517,"Old El Paso Mild Chopped Green Chiles, 4.5 Oz",10,10,,0,,1,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,OLD EL PASO BEANS & PEPPERS,5332f5f3e4b03c9a25efd0ae,,,,BRAND,,,,,,,,,,,,,,FINISHED,10,5ff1e194b6a9d73a3a9f1052,"046000832517Old El Paso Mild Chopped Green Chiles, 4.5 Oz"
8,5ff1e1ed0a7214ada100056e,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,5,1.60963E+12,5,4011,ITEM NOT FOUND,20,20,FALSE,1,TRUE,5,4011,TRUE,20,5,,,,,,,,,,,,,,,,,,,,,,,FINISHED,20,5ff1e1eacfcf6c399c274ae6,4011ITEM NOT FOUND
9,5ff1e1eb0a7214ada100056b,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,250,1.60963E+12,3,4011,ITEM NOT FOUND,20,20,FALSE,1,TRUE,3,4011,TRUE,20,3,,,,,,,,,,,,,,,,,,,,,,,FINISHED,20,5ff1e1eacfcf6c399c274ae6,4011ITEM NOT FOUND
10,5ff1e1c50a720f052300056c,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,100,1.6096E+12,1,4011,ITEM NOT FOUND,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FINISHED,1,5ff1e194b6a9d73a3a9f1052,4011ITEM NOT FOUND
11,5ff1e1a10a720f0523000568,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,750,1.60955E+12,5,13562300631,"Annie's Homegrown Organic White Cheddar Macaroni & Cheese Shells, 6 Oz",50,50,TRUE,1,,5,,,,,POINTS_GREATER_THAN_THRESHOLD,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,,,,50,,13562300631,1,,,,,,,,,FINISHED,50,5ff1e194b6a9d73a3a9f1052,"013562300631Annie's Homegrown Organic White Cheddar Macaroni & Cheese Shells, 6 Oz"
12,5ff1e1b60a7214ada100055c,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,,1.60969E+12,,8850,1.61237E+12,10,34100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,,1,,1,,,,,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870,77,,,,,,,FLAGGED,290,5ff1e194b6a9d73a3a9f1052,034100573065MILLER LITE 24 PACK 12OZ CAN
13,5f9c74f70a7214ad07000037,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60409E+12,1.60409E+12,,1.60969E+12,1.60409E+12,750,1.604E+12,11,75925306254,,1,1,,1,,1,,,,,,,,KRAFT NATURAL CHEESE - SHREDDED,559c2234e4b06aca36af13c6,,,,,,,,,,,,TRUE,,,,,,REJECTED,1,5f9c74f7c88c1415cbddb839,75925306254
14,5ff1e1b20a7214ada100055a,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,300,1.61237E+12,1,4011,ITEM NOT FOUND,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FINISHED,1,5ff1e194b6a9d73a3a9f1052,4011ITEM NOT FOUND
15,5ff1e1e90a7214ada1000569,,,1.60969E+12,1.60969E+12,,1.60969E+12,,,,0,,,,,TRUE,1,TRUE,,4011,TRUE,25,3,USER_FLAGGED,,,,,,,,,,,,,,,,,,,,,,FLAGGED,0,5ff1e1e9b6a9d73a3a9f10f6,
16,5ff1e1df0a7214ada1000564,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,750,1.6096E+12,2,4011,ITEM NOT FOUND,1,1,FALSE,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FINISHED,11,5ff1e1dfcfcf6c399c274ab3,4011ITEM NOT FOUND
17,5ff1e1b40a7214ada100055b,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,,1.60969E+12,1.60969E+12,750,1.6096E+12,1,75925306254,,1,1,,1,,1,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,,,TRUE,,,,,,FLAGGED,1,5ff1e1b4cfcf6c399c274a54,75925306254
18,5ff1e1eb0a720f0523000576,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,300,1.60963E+12,2,4011,ITEM NOT FOUND,26,26,FALSE,1,TRUE,2,4011,TRUE,26,2,,,,,,,,,,,,,,,,,,,,,,,FINISHED,26,5ff1e1eacfcf6c399c274ae6,4011ITEM NOT FOUND
19,5ff1e1c80a720f052300056d,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,5,1.6096E+12,2,4011,ITEM NOT FOUND,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FINISHED,1,5ff1e194b6a9d73a3a9f1052,4011ITEM NOT FOUND
20,5f9c74f90a7214ad07000038,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60409E+12,1.60409E+12,1.60969E+12,1.60969E+12,1.60969E+12,389,1.604E+12,6,75925306254,,1,1,FALSE,1,,1,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,,,TRUE,,,,,,FINISHED,14,5f9c74e3f1937815bd2c1d73,75925306254
21,5ff1e1960a720f0523000567,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,750,1.6096E+12,1,4011,ITEM NOT FOUND,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FINISHED,1,5ff1e196cfcf6c399c274a38,4011ITEM NOT FOUND
22,5ff1e1ec0a7214ada100056c,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,150,1.60963E+12,2,4011,ITEM NOT FOUND,21,21,FALSE,1,TRUE,2,4011,TRUE,21,2,,,,,,,,,,,,,,,,,,,,,,,FINISHED,21,5ff1e1eacfcf6c399c274ae6,4011ITEM NOT FOUND
23,5ff1e1d70a720f0523000571,40,COMPLETE_PARTNER_RECEIPT,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,185,1.6096E+12,2,41000168468,KNORR ASSORTED PASTA SIDE DISH POUCH IN CARDBORD BX 34.4 OZ,1,1,,1,,1,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,,,,,,,10,800,,,,,,,FINISHED,2,5ff1e194b6a9d73a3a9f1052,041000168468KNORR ASSORTED PASTA SIDE DISH POUCH IN CARDBORD BX 34.4 OZ
24,5ff1e1c60a7214ada100055e,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,5,1.6096E+12,2,4011,ITEM NOT FOUND,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FINISHED,1,5ff1e194b6a9d73a3a9f1052,4011ITEM NOT FOUND
25,5ff1e1ee0a7214ada1000570,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,5,1.60963E+12,5,4011,ITEM NOT FOUND,27,27,FALSE,1,TRUE,5,4011,TRUE,27,5,,,,,,,,,,,,,,,,,,,,,,,FINISHED,27,5ff1e1eacfcf6c399c274ae6,4011ITEM NOT FOUND
26,5ff1e1cf0a720f0523000570,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,5,1.6096E+12,2,4011,ITEM NOT FOUND,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FINISHED,1,5ff1e194b6a9d73a3a9f1052,4011ITEM NOT FOUND
27,5ff1e1e10a720f0523000572,25,COMPLETE_NONPARTNER_RECEIPT,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,35,1.6096E+12,1,79400066619,SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612,1,1,FALSE,1,TRUE,1,79400066619,,,,,,5332f5f6e4b03c9a25efd0b4,SUAVE HAIR CARE,5332f5f6e4b03c9a25efd0b4,,80878042197,,,,,,,,10,800,TRUE,,,,,,FINISHED,1,5ff1e194b6a9d73a3a9f1052,079400066619SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612
28,5ff1e1d40a7214ada1000562,,,1.60969E+12,1.60969E+12,,1.60969E+12,,,1.50932E+12,3,,DELETED ITEM,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,REJECTED,3,5ff1e194b6a9d73a3a9f1052,DELETED ITEM
29,5ff1e1ee0a720f0523000578,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,5,1.60963E+12,4,4011,ITEM NOT FOUND,27,27,FALSE,1,TRUE,4,4011,TRUE,27,4,,,,,,,,,,,,,,,,,,,,,,,FINISHED,27,5ff1e1eacfcf6c399c274ae6,4011ITEM NOT FOUND
30,5ff371030a7214ada10005a5,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,650,1.60842E+12,10,87684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,1,,1,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,,,5,800,,,,,,,FINISHED,10,5ff370c562fde912123a5e0e,087684001127CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct
31,5ff36dcc0a720f05230005b1,5,All-receipts receipt bonus,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,55,1.60979E+12,1,71040063102,,0.99,0.99,,1,,1,,,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,,,TRUE,,,,,,FINISHED,0.99,5ff36d0362fde912123a5535,71040063102
32,5ff36c750a7214ada100058f,,,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,500,1.6097E+12,9,29000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,9.99,9.99,,1,,1,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,,,,,,,FINISHED,89.91,5ff36be7135e7011bcb856d3,029000079236PLANTERSe Cashew Halves & Pieces - 46 oz.
33,5ff36d860a720f05230005a7,45,COMPLETE_PARTNER_RECEIPT,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,50,1.6097E+12,1,41129002292,CLASSICO Traditional Basil Pesto 14OZ 12pack,1,1,,1,,1,,,,,,,559c2234e4b06aca36af13c6,CLASSICO PESTO,559c2234e4b06aca36af13c6,,,,,,,,,,5,800,,,,,,,FINISHED,1,54943462e4b07e684157a532,041129002292CLASSICO Traditional Basil Pesto 14OZ 12pack
34,5ff36d9f0a720f05230005ab,45,COMPLETE_PARTNER_RECEIPT,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,50,1.60841E+12,1,43000946060,K9 Crystal Chandelier with 4 Lights in Globe Shape,1,1,,1,,1,,,,,,,559c2234e4b06aca36af13c6,KOOL-AID BURSTS DRINK,559c2234e4b06aca36af13c6,,,,,,,,,,5,800,,,,,,,FINISHED,1,5ff36d0362fde912123a5535,043000946060K9 Crystal Chandelier with 4 Lights in Globe Shape
35,5ff36adb0a720f0523000590,,,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,250,1.60931E+12,5,44700009888,"OSCAR MAYER Cotto Salami, 12 oz",9.99,9.99,,1,,1,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,,,,,,,FINISHED,49.95,5ff36a3862fde912123a4460,"044700009888OSCAR MAYER Cotto Salami, 12 oz"
36,5ff36da00a7214ada100059b,5,All-receipts receipt bonus,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,5,1.6097E+12,1,21000012961,,1,1,,1,,1,,,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,,,TRUE,,,,,,FINISHED,1,5ff36d0362fde912123a5535,21000012961
37,5ff36dc40a7214ada100059f,5,All-receipts receipt bonus,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,355,1.6097E+12,9,21000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,,1,,1,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,FINISHED,89.91,5ff36d0362fde912123a5535,021000678358KRAFT Barbecue Roasted Garlic 18 OZ 002100067835
38,5ff3710b0a7214ada10005a7,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,600,1.6097E+12,9,44700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,,1,,1,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,,,,,,,FINISHED,89.91,5ff370c562fde912123a5e0e,"044700033302OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz"
39,5ff36d780a7214ada1000593,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1750,1.60979E+12,1,21000059232,,10,10,,1,,1,,,,,,,,SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER,5e7cf838f221c312e698a628,,,,,,,,,,,,TRUE,,,,,,FINISHED,10,5ff36d78135e7011bcb86488,21000059232
40,5ff371410a7214ada10005ba,45,COMPLETE_PARTNER_RECEIPT,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,350,1.6097E+12,1,43000004944,"MAXWELL HOUSE Orange International Cafe Beverage Mix, 9.3 OZ",1,1,,1,,1,,,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,559c2234e4b06aca36af13c6,,,,,,,,,,5,800,,,,,,,FINISHED,1,5ff370c562fde912123a5e0e,"043000004944MAXWELL HOUSE Orange International Cafe Beverage Mix, 9.3 OZ"
41,5ff36c8b0a720f05230005a1,5,All-receipts receipt bonus,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,5,1.6097E+12,1,7.59283E+11,KRAFT BACK TO NATURE CHEDDAR CHEESE SHELL MACARONI AND CHEESE MIX 6 OZ - 0759283400081,1,1,,1,,1,,,,,,,,,5e825d64f221c312e698a62a,,,,,,,,,,,,,,,,,,FINISHED,1,54943462e4b07e684157a532,759283400082KRAFT BACK TO NATURE CHEDDAR CHEESE SHELL MACARONI AND CHEESE MIX 6 OZ - 0759283400081
42,5ff36c550a7214ada1000588,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,750,1.60948E+12,5,25800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,,1,,1,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,FINISHED,25,5ff36be7135e7011bcb856d3,025800000135SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box
43,5ff36acb0a720f052300058d,5,All-receipts receipt bonus,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,55,1.6097E+12,9,43000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,,1,,1,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,FINISHED,89.91,5ff36a3862fde912123a4460,043000043486Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz
44,5ff371450a7214ada10005bd,5,All-receipts receipt bonus,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,5,1.60879E+12,5,29000024748,NATURE TREE Walnuts 8oz,9.99,9.99,,1,,1,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,FINISHED,49.95,5ff370c562fde912123a5e0e,029000024748NATURE TREE Walnuts 8oz
45,5ff36d9d0a720f05230005aa,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,225,1.60948E+12,5,44700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,,1,,1,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,,,,,,,,,,25,800,,,,,,,FINISHED,25,5ff36d0362fde912123a5535,044700002810OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281
46,5ff36c590a7214ada1000589,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,275,1.60931E+12,5,43000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,,1,,1,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,,,,,,,,,,25,800,,,,,,,FINISHED,25,5ff36be7135e7011bcb856d3,043000079904GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ
47,5ff29be20a7214ada1000571,25,COMPLETE_NONPARTNER_RECEIPT,1.60974E+12,1.60974E+12,1.60974E+12,1.60974E+12,1.60974E+12,25,1.60963E+12,1,44000000745,#NAME?,1,1,,1030,,1,,,,,,,,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,,,,KRAFT EASY CHEESE,SARGENTO RICOTTA CHEESE,1,,44000000745,,,,TRUE,,,,,,FINISHED,1,5964eb07e4b03efd0c0f267b,044000000745-Cheddar
48,5ff3416f0a7214ada1000576,25,COMPLETE_NONPARTNER_RECEIPT,1.60978E+12,1.60978E+12,1.60978E+12,1.60978E+12,1.60978E+12,25,1.60972E+12,1,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,FINISHED,28.57,5c3388caea88e15513a95069,"flipbelt level terrain waist pouch, neon yellow, large/32-35"
49,5ff36c6d0a720f0523000597,5,All-receipts receipt bonus,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,5,1.6097E+12,4,46704085905,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,4.55,,1,,1,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,FINISHED,18.2,5ff36be7135e7011bcb856d3,046704085905T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590
50,5ff36a830a7214ada100057b,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,100,1.60841E+12,1,21000057832,,1,1,,1,,1,,,,,,,,ANNIE'S HOMEGROWN MICROWAVABLE MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,,,TRUE,,,,,,FINISHED,1,5ff36a3862fde912123a4460,21000057832
51,5ff36c570a720f0523000593,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,250,1.6097E+12,1,21000002917,,10,10,,1,,1,,,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,,,TRUE,,,,,,FINISHED,10,5ff36be7135e7011bcb856d3,21000002917
52,5ff3713c0a7214ada10005b6,,,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,350,1.6097E+12,1,44700019917,OSCAR MAYER Lower Sodium Bacon 16 oz. Pack,10,10,,1,,1,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER BACON,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,,,,,,,FINISHED,10,5ff370c562fde912123a5e0e,044700019917OSCAR MAYER Lower Sodium Bacon 16 oz. Pack
53,5ff371130a7214ada10005aa,45,COMPLETE_PARTNER_RECEIPT,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,100,1.60979E+12,1,43000035818,"TASSIMO French Vanilla T-Discs, 80ct",0.99,0.99,,1,,1,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE TASSIMO COFFEE DISCS,559c2234e4b06aca36af13c6,,,,,,,,,,5,800,,,,,,,FINISHED,0.99,5ff370c562fde912123a5e0e,"043000035818TASSIMO French Vanilla T-Discs, 80ct"
